Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-17,142549-4.csv,5,0.9,1.1,5745,4524,0.8,172,0.787467362924282
2021-05-17,142549-4.csv,5,0.9,1.1,5745,4681,0.8,173,0.8147954743255005
2021-05-17,142549-4.csv,5,0.9,1.1,5745,4682.5,0.8,175,0.8150565709312445
2021-05-17,142549-4.csv,5,0.9,1.1,5745,4571,0.8,174,0.7956483899042646
2021-05-17,142549-7.csv,5,0.9,1.1,5745,4671,0.8,176,0.8130548302872063
2021-05-17,142549-7.csv,5,0.9,1.1,5745,4511,0.8,177,0.7852045256744996
2021-05-17,142549-7.csv,5,0.9,1.1,5745,4666.5,0.8,180,0.8122715404699739
2021-05-17,142549-7.csv,5,0.9,1.1,5745,4663,0.8,178,0.8116623150565709
2021-05-17,142549-7.csv,5,0.9,1.1,5745,4478,0.8,179,0.7794604003481288
2021-05-17,142549-8.csv,5,0.9,1.1,5745,4700.5,0.8,182,0.818189730200174
2021-05-17,142549-8.csv,5,0.9,1.1,5745,4647,0.8,181,0.8088772845953003
2021-05-17,142549-8.csv,5,0.9,1.1,5745,4504,0.8,183,0.7839860748476937
2021-05-17,142549-8.csv,5,0.9,1.1,5745,4654,0.8,184,0.8100957354221062
2021-05-17,142549-8.csv,5,0.9,1.1,5745,4568,0.8,185,0.7951261966927763
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4697.5,0.8,188,0.8176675369886858
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4634.5,0.8,187,0.8067014795474325
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4607.5,0.8,186,0.8020017406440383
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4631.5,0.8,192,0.8061792863359443
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4636,0.8,194,0.8069625761531767
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4621.5,0.8,189,0.8044386422976502
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4560.5,0.8,195,0.7938207136640557
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4543,0.8,191,0.7907745865970409
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4663.5,0.8,193,0.8117493472584857
2021-05-17,142550-11.csv,10,0.9,1.1,5745,4554,0.8,190,0.7926892950391645
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4464,0.8,196,0.7770234986945169
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4509,0.8,202,0.7848563968668407
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4516,0.8,201,0.7860748476936467
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4501.5,0.8,203,0.7835509138381201
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4487.5,0.8,204,0.7811140121845083
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4527.5,0.8,197,0.7880765883376849
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4536,0.8,199,0.789556135770235
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4510,0.8,207,0.7850304612706701
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4494,0.8,198,0.7822454308093995
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4458.5,0.8,209,0.7760661444734552
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4537.5,0.8,206,0.7898172323759791
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4433,0.8,208,0.771627502175805
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4513,0.8,210,0.7855526544821584
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4538,0.8,205,0.7899042645778939
2021-05-17,142550-24.csv,15,0.9,1.1,5745,4494.5,0.8,200,0.7823324630113142
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4490,0.8,212,0.7815491731940818
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4545,0.8,211,0.7911227154046997
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4554,0.8,216,0.7926892950391645
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4522.5,0.8,223,0.7872062663185379
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4479.5,0.8,224,0.7797214969538729
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4427.5,0.8,213,0.7706701479547432
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4438,0.8,218,0.7724978241949522
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4490,0.8,215,0.7815491731940818
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4514,0.8,221,0.7857267188859878
