Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-19,161245-12.csv,20,0.9,1.1,11490,9238,0.8536218555010295,143,0.8389030148928441
2021-05-19,161245-12.csv,20,0.9,1.1,11490,9024.5,0.8338371258471526,149,0.8195150744642209
2021-05-19,161245-12.csv,20,0.9,1.1,11490,8410,0.7859679000916623,136,0.7637123138394478
2021-05-19,161245-12.csv,20,0.9,1.1,11490,9505,0.8810903620720654,137,0.8631492916818017
2021-05-19,161245-12.csv,20,0.9,1.1,11490,8391.5,0.7785504302115417,144,0.762032328369052
2021-05-19,161245-12.csv,20,0.9,1.1,11490,9973,0.921534107115159,150,0.9056483835815474
2021-05-19,161245-12.csv,20,0.9,1.1,11490,7430.5,0.7100443154784808,155,0.6747638939338902
2021-05-19,161245-12.csv,20,0.9,1.1,11490,10353,0.9489703174981977,145,0.9401561932437341
2021-05-19,161245-12.csv,20,0.9,1.1,11490,7735,0.730789841254081,140,0.7024155466763531
2021-05-19,161245-12.csv,20,0.9,1.1,11490,9717.5,0.8973175504913465,141,0.8824464220849982
2021-05-19,161245-12.csv,20,0.9,1.1,11490,6591,0.6285365045825013,138,0.5985288775880857
2021-05-19,161245-12.csv,20,0.9,1.1,11490,7613.5,0.721820978624325,154,0.691382128586996
2021-05-19,161245-12.csv,20,0.9,1.1,11490,10120.5,0.9389863692322028,147,0.9190428623320015
2021-05-19,161245-12.csv,20,0.9,1.1,11490,9129,0.8478973061606595,153,0.8290047221213221
2021-05-19,161245-12.csv,20,0.9,1.1,11490,6860,0.6520543062126303,151,0.6229567744278969
2021-05-19,161245-12.csv,20,0.9,1.1,11490,8135,0.7719170512649871,142,0.7387395568470759
2021-05-19,161245-12.csv,20,0.9,1.1,11490,7569.5,0.7188628837361813,148,0.6873864874682165
2021-05-19,161245-12.csv,20,0.9,1.1,11490,9847.5,0.9092102546268712,152,0.8942517253904831
2021-05-19,161245-12.csv,20,0.9,1.1,11490,8542.5,0.8045842986814344,146,0.7757446422084998
2021-05-19,161245-13.csv,20,0.9,1.1,11490,8126.5,0.7606025037730738,172,0.737967671630948
2021-05-19,161245-13.csv,20,0.9,1.1,11490,9110,0.8434471553922935,162,0.8272793316382129
2021-05-19,161245-13.csv,20,0.9,1.1,11490,8299,0.7849274063997408,167,0.7536324010170723
2021-05-19,161245-13.csv,20,0.9,1.1,11490,7039.5,0.6775313225453914,166,0.6392571739920088
2021-05-19,161245-13.csv,20,0.9,1.1,11490,3421,0.3688561544205774,168,0.31066109698510713
2021-05-19,161245-13.csv,20,0.9,1.1,11490,8182,0.7745664619855882,156,0.7430076280421358
2021-05-19,161245-13.csv,20,0.9,1.1,11490,9219,0.8563313322424629,175,0.8371776244097349
2021-05-19,161245-13.csv,20,0.9,1.1,11490,8056.5,0.7519169260177115,157,0.7316109698510715
2021-05-19,161245-13.csv,20,0.9,1.1,11490,8972,0.8343765058737171,164,0.8147475481293135
2021-05-19,161245-13.csv,20,0.9,1.1,11490,6627.5,0.639227909909584,163,0.6018434435161641
2021-05-19,161245-13.csv,20,0.9,1.1,11490,9071.5,0.8452814930778956,161,0.8237831456592808
2021-05-19,161245-13.csv,20,0.9,1.1,11490,10156.5,0.9392752381473137,159,0.9223120232473665
2021-05-19,161245-13.csv,20,0.9,1.1,11490,6525.5,0.6326730958719283,169,0.5925808209226299
2021-05-19,161245-13.csv,20,0.9,1.1,11490,7094,0.6807518563434556,165,0.6442063203777697
2021-05-19,161245-13.csv,20,0.9,1.1,11490,8867.5,0.8232964787123055,173,0.8052579004722121
2021-05-19,161245-13.csv,20,0.9,1.1,11490,9141,0.8610670634989879,170,0.8300944424264439
2021-05-19,161245-13.csv,20,0.9,1.1,11490,8153,0.7782964142205187,160,0.7403741373047584
2021-05-19,161245-13.csv,20,0.9,1.1,11490,7984.5,0.749721142643771,158,0.7250726480203414
2021-05-19,161245-13.csv,20,0.9,1.1,11490,7848,0.7709620451006646,171,0.7126770795495823
2021-05-19,161245-13.csv,20,0.9,1.1,11490,8696.5,0.8116842534566889,174,0.7897293861242282
2021-05-19,161245-14.csv,20,0.9,1.1,11490,8113.5,0.7604743943049002,182,0.7367871413003996
2021-05-19,161245-14.csv,20,0.9,1.1,11490,7748.5,0.7354762459118134,195,0.703641482019615
2021-05-19,161245-14.csv,20,0.9,1.1,11490,8679.5,0.8123196666067161,179,0.7881856156919724
2021-05-19,161245-14.csv,20,0.9,1.1,11490,7775.5,0.7352182665721554,181,0.7060933527061387
2021-05-19,161245-14.csv,20,0.9,1.1,11490,9944.5,0.916176960034809,194,0.9030602978568834
2021-05-19,161245-14.csv,20,0.9,1.1,11490,9148,0.8397663741552318,190,0.8307301126044315
2021-05-19,161245-14.csv,20,0.9,1.1,11490,8370,0.7761972537637135,185,0.7600799128223756
2021-05-19,161245-14.csv,20,0.9,1.1,11490,8416.5,0.7991740703545042,177,0.7643025790047221
2021-05-19,161245-14.csv,20,0.9,1.1,11490,9378,0.8636552220918401,184,0.8516164184525972
2021-05-19,161245-14.csv,20,0.9,1.1,11490,8521.5,0.800256838325692,189,0.7738376316745369
2021-05-19,161245-14.csv,20,0.9,1.1,11490,8867.5,0.8291307546222392,186,0.8052579004722121
2021-05-19,161245-14.csv,20,0.9,1.1,11490,8834.5,0.8217522182658571,191,0.8022611696331275
2021-05-19,161245-14.csv,20,0.9,1.1,11490,8447,0.7865411668190005,193,0.7670722847802397
2021-05-19,161245-14.csv,20,0.9,1.1,11490,8837.5,0.8307468711876482,178,0.802533599709408
2021-05-19,161245-14.csv,20,0.9,1.1,11490,9554.5,0.8991653612895637,180,0.8676443879404286
2021-05-19,161245-14.csv,20,0.9,1.1,11490,7977.5,0.7570762540272676,183,0.7244369778423538
2021-05-19,161245-14.csv,20,0.9,1.1,11490,7938.5,0.7468582090120395,187,0.7208953868507083
